"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2000","2000",7.8033989726975,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2001","2001",8.1083583139984,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2002","2002",7.1537344025154,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2003","2003",6.5842220673893,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2004","2004",6.7450183848859,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2005","2005",6.0986638741736,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2006","2006",6.3213321868535,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2007","2007",6.850165653034,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2008","2008",6.2381792329469,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2009","2009",6.2874368461445,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2010","2010",5.6978007626722,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2011","2011",5.3423433412048,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2012","2012",6.017948033142,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2013","2013",5.9838412636587,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2014","2014",5.6960343008528,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2015","2015",5.67664774402,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2016","2016",6.0163777484258,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2017","2017",5.6218460051122,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2018","2018",5.5066495440002,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2019","2019",5.5589417534131,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2020","2020",3.2956676760152,,
"MLT","Malta","IND-ECO-VA","Share of value added by the transport sector","2021","2021",4.3076363086219,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2000","2000",17.28572311765,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2001","2001",16.601136850909,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2002","2002",16.665324492689,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2003","2003",15.871463431921,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2004","2004",15.748132096702,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2005","2005",15.795997612061,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2006","2006",16.055735716001,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2007","2007",16.005640715145,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",15.696521561971,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",15.376856348626,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",16.686712950259,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",17.105190532621,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",17.722101006288,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",18.061006803026,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",18.169937859078,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2015","2015",18.382826860102,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2016","2016",18.54134495234,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2017","2017",18.307835709945,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2018","2018",18.182537674768,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2019","2019",18.031986513373,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2020","2020",14.548564685956,,
"MEX","Mexico","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2021","2021",16.212228337359,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2000","2000",26.692113261182,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2001","2001",26.347666956557,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2002","2002",27.944119918324,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2003","2003",26.689451156093,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2004","2004",24.540235644866,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2005","2005",25.597226382634,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2006","2006",25.416018089669,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2007","2007",25.174199789435,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2008","2008",23.915992816257,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2009","2009",18.560093425923,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2010","2010",21.780302019557,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2011","2011",21.995326398134,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2012","2012",22.584923098403,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2013","2013",22.301223183417,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2014","2014",22.614450565964,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2015","2015",26.529011172131,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2016","2016",28.822826133079,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2017","2017",28.65155665992,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2018","2018",26.013943457632,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2019","2019",24.424008600785,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2020","2020",26.219535995242,,
"MEX","Mexico","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2021","2021",23.005798463965,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2000","2000",33.87267006587,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2001","2001",32.999846730614,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2002","2002",33.00911867673,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2003","2003",32.549774846882,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2004","2004",34.122444427299,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2005","2005",33.870351837042,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2006","2006",35.458564680671,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2007","2007",36.024825278407,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2008","2008",37.239363650253,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2009","2009",38.958565809944,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2010","2010",39.195713770629,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2011","2011",40.95409705985,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2012","2012",41.341404960753,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2013","2013",41.845141001804,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2014","2014",42.219206886097,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2015","2015",38.48540018938,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2016","2016",36.769914900133,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2017","2017",36.754472854666,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2018","2018",37.376474227884,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2019","2019",37.322587937534,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2020","2020",43.342880209424,,
"MEX","Mexico","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2021","2021",44.821993501444,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2000","2000",39.435216672948,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2001","2001",40.652486312829,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2002","2002",39.046761404947,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2003","2003",40.760773997026,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2004","2004",41.337319927835,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2005","2005",40.532421780323,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2006","2006",39.12541722966,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2007","2007",38.800974932158,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2008","2008",38.844643533489,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2009","2009",42.481340764133,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2010","2010",39.023984209814,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2011","2011",37.050576542016,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2012","2012",36.073671940843,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2013","2013",35.853635814779,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2014","2014",35.166342547939,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2015","2015",34.985588638489,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2016","2016",34.407258966788,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2017","2017",34.593970861963,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2018","2018",36.609582670332,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2019","2019",38.253403461681,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2020","2020",30.437583795334,,
"MEX","Mexico","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2021","2021",32.172208034591,,
"MEX","Mexico","IND-ECO-EMPL","Share of employment in the transport sector","2005","2005",4.2745663023667,,
"MEX","Mexico","IND-ECO-EMPL","Share of employment in the transport sector","2006","2006",4.2388562930296,,
"MEX","Mexico","IND-ECO-EMPL","Share of employment in the transport sector","2007","2007",4.1417933055236,,
"MEX","Mexico","IND-ECO-EMPL","Share of employment in the transport sector","2008","2008",4.2158316225265,,
"MEX","Mexico","IND-ECO-EMPL","Share of employment in the transport sector","2009","2009",4.3345488420905,,
"MEX","Mexico","IND-ECO-EMPL","Share of employment in the transport sector","2010","2010",4.1315227391358,,
"MEX","Mexico","IND-ECO-EMPL","Share of employment in the transport sector","2011","2011",4.0392197227866,,
"MEX","Mexico","IND-ECO-EMPL","Share of employment in the transport sector","2012","2012",4.0284035304094,,
"MEX","Mexico","IND-ECO-EMPL","Share of employment in the transport sector","2013","2013",4.1003272852244,,
"MEX","Mexico","IND-ECO-EMPL","Share of employment in the transport sector","2014","2014",4.1696036986148,,
"MEX","Mexico","IND-ECO-EMPL","Share of employment in the transport sector","2015","2015",4.2035122930256,,
"MEX","Mexico","IND-ECO-EMPL","Share of employment in the transport sector","2016","2016",4.282280311455,,
"MEX","Mexico","IND-ECO-EMPL","Share of employment in the transport sector","2017","2017",4.3571155130784,,
"MEX","Mexico","IND-ECO-EMPL","Share of employment in the transport sector","2018","2018",4.5213832126731,,
"MEX","Mexico","IND-ECO-EMPL","Share of employment in the transport sector","2019","2019",4.4531954195265,,
"MEX","Mexico","IND-ECO-EMPL","Share of employment in the transport sector","2020","2020",4.4236923275736,,
"MEX","Mexico","IND-ECO-EMPL","Share of employment in the transport sector","2021","2021",4.2894495166022,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2000","2000",6.6724001963082,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2001","2001",6.688260370397,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2002","2002",6.4969841681253,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2003","2003",6.3664202832097,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2004","2004",6.2777098914159,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2005","2005",6.3433377514472,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2006","2006",6.3328082610843,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2007","2007",6.2830616101265,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2008","2008",6.0485067307488,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2009","2009",6.193145633173,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2010","2010",6.4896630322423,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2011","2011",6.3493249352221,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2012","2012",6.4351926735281,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2013","2013",6.6896538966552,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2014","2014",6.7194286419683,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2015","2015",6.793096738696,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2016","2016",6.6942016419414,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2017","2017",6.6338721852303,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2018","2018",6.7756015888899,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2019","2019",6.8338662355802,,
"MEX","Mexico","IND-ECO-VA","Share of value added by the transport sector","2020","2020",5.9895198859501,,
"MNE","""Montenegro, Republic of""","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2006","2006",14.971578487101,,
"MNE","""Montenegro, Republic of""","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2007","2007",14.012420586766,,
"MNE","""Montenegro, Republic of""","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",12.840396207555,,
"MNE","""Montenegro, Republic of""","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",9.7649616194552,,
"MNE","""Montenegro, Republic of""","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",9.9141295862607,,
"MNE","""Montenegro, Republic of""","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",10.090953785644,,
"MNE","""Montenegro, Republic of""","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",10.17873651772,,
"MNE","""Montenegro, Republic of""","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",9.5425538259677,,
"MNE","""Montenegro, Republic of""","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",9.2909749824643,,
"MNE","""Montenegro, Republic of""","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2015","2015",8.832996890174,,
"MNE","""Montenegro, Republic of""","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2016","2016",8.8408953735534,,
"MNE","""Montenegro, Republic of""","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2017","2017",9.8874420657691,,
"MNE","""Montenegro, Republic of""","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2018","2018",10.488597856947,,
"MNE","""Montenegro, Republic of""","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2019","2019",10.260049346056,,
"MNE","""Montenegro, Republic of""","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2020","2020",8.8371564196583,,
"MNE","""Montenegro, Republic of""","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2021","2021",9.4378759593445,,
"MNE","""Montenegro, Republic of""","IND-ECO-VA","Share of value added by the transport sector","2006","2006",5.5768580128567,,
"MNE","""Montenegro, Republic of""","IND-ECO-VA","Share of value added by the transport sector","2007","2007",5.3133323987102,,
"MNE","""Montenegro, Republic of""","IND-ECO-VA","Share of value added by the transport sector","2008","2008",4.9192158120515,,
"MNE","""Montenegro, Republic of""","IND-ECO-VA","Share of value added by the transport sector","2009","2009",5.4113860390264,,
"MNE","""Montenegro, Republic of""","IND-ECO-VA","Share of value added by the transport sector","2010","2010",5.52871712292,,
"MNE","""Montenegro, Republic of""","IND-ECO-VA","Share of value added by the transport sector","2011","2011",5.5238721941946,,
"MNE","""Montenegro, Republic of""","IND-ECO-VA","Share of value added by the transport sector","2012","2012",4.8984334007945,,
"MNE","""Montenegro, Republic of""","IND-ECO-VA","Share of value added by the transport sector","2013","2013",4.5825031697156,,
"MNE","""Montenegro, Republic of""","IND-ECO-VA","Share of value added by the transport sector","2014","2014",4.4439681348909,,
"MNE","""Montenegro, Republic of""","IND-ECO-VA","Share of value added by the transport sector","2015","2015",4.4341495698213,,
"MNE","""Montenegro, Republic of""","IND-ECO-VA","Share of value added by the transport sector","2016","2016",4.8394986242739,,
"MNE","""Montenegro, Republic of""","IND-ECO-VA","Share of value added by the transport sector","2017","2017",5.1440913999886,,
"MNE","""Montenegro, Republic of""","IND-ECO-VA","Share of value added by the transport sector","2018","2018",5.0968266030764,,
"MNE","""Montenegro, Republic of""","IND-ECO-VA","Share of value added by the transport sector","2019","2019",4.9847102404097,,
"MNE","""Montenegro, Republic of""","IND-ECO-VA","Share of value added by the transport sector","2020","2020",4.2624369142033,,
"MNE","""Montenegro, Republic of""","IND-ECO-VA","Share of value added by the transport sector","2021","2021",4.5878403580753,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2000","2000",13.163824205398,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2001","2001",12.956784988379,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2002","2002",13.046403255448,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2003","2003",12.804219636241,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2004","2004",13.080951727114,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2005","2005",13.091543462245,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2006","2006",13.365873999859,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2007","2007",13.13401840381,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",13.198427688298,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",12.815366868805,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",12.996551125226,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",13.155905402594,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",12.735316330278,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",12.243152442404,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",12.110141876986,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2015","2015",12.003162628276,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2016","2016",11.823544415781,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2017","2017",11.930704637866,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2018","2018",12.390800286933,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2019","2019",12.318051263824,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2020","2020",11.19140625,,
"NLD","Netherlands","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2021","2021",11.401322604226,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2000","2000",36.256988989126,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2001","2001",34.296399258671,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2002","2002",35.482958118476,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2003","2003",34.810959934792,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2004","2004",32.872480806142,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2005","2005",31.88511444817,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2006","2006",31.08721691412,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2007","2007",30.941606237392,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2008","2008",30.093729372937,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2009","2009",29.190180586907,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2010","2010",30.136911580211,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2011","2011",29.025541000026,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2012","2012",25.483528739697,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2013","2013",24.367070921589,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2014","2014",25.29456004011,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2015","2015",26.666666666667,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2016","2016",26.105953031131,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2017","2017",25.058107649317,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2018","2018",26.688126065964,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2019","2019",25.869732157401,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2020","2020",30.430930326218,,
"NLD","Netherlands","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2021","2021",28.993687337542,,
"NLD","Netherlands","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2000","2000",50.643158508558,,
"NLD","Netherlands","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2001","2001",52.101535610273,,
"NLD","Netherlands","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2002","2002",50.795497421708,,
"NLD","Netherlands","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2003","2003",51.680356135181,,
"NLD","Netherlands","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2004","2004",52.987044145873,,
"NLD","Netherlands","IND-ECO-EXP-EQUI","Share of household expenditure for operation of personal transport equipment in total household expenditure for transport","2005","2005",53.573407202216,,
